"","video_id","cloneset_id","cloneset_video_count","cloneset_scraping_count","capture_time","video_published_date","video_updated_date","video_keyword_count","video_category_count","video_duration","video_viewcount","video_favourite_count","video_rating_count","video_rating_min","video_rating_max","video_rating_average","video_comments_count","like_count","dislike_count","uploader_id","uploader_followers_count","uploader_video_count","uploader_contacts_count","uploader_total_viewcount","uploader_age","max_quality","video_age"
"106","_BUjvXPkgnE",2,65,0,"2011-02-21T00:13:15-06:00","2009-02-14T15:35:22.000Z","2010-10-27T12:56:53.000Z",5,1,479,272,2,1,1,5,5,0.1,1,0.1,"rocapama",0.1,1,0.1,273,30,1,736.359641203704
"107","_BUjvXPkgnE",2,65,1,"2011-02-28T00:38:02-06:00","2009-02-14T15:35:22.000Z","2010-10-27T12:56:53.000Z",5,1,479,275,2,1,1,5,5,0.1,1,0.1,"rocapama",0.1,1,0.1,275,30,1,743.376851851852
"108","_BUjvXPkgnE",2,65,2,"2011-03-07T00:44:36-06:00","2009-02-14T15:35:22.000Z","2010-10-27T12:56:53.000Z",5,1,479,275,2,1,1,5,5,0.1,1,0.1,"rocapama",0.1,1,0.1,275,30,1,750.381412037037
"109","_fcxCXnNtH4",44,112,0,"2011-04-12T00:09:22-06:00","2008-06-30T10:39:23.000Z","2010-12-17T04:46:54.000Z",1,1,329,33383,52,14,1,5,4.428571,13,12,2,"kumarc48",28,80,15,445029,27,1,1015.56248842593
"110","_fcxCXnNtH4",44,112,1,"2011-04-19T00:21:17-06:00","2008-06-30T10:39:23.000Z","2010-12-17T04:46:54.000Z",1,1,329,33398,52,14,1,5,4.428571,13,12,2,"kumarc48",29,80,15,450150,27,1,1022.57076388889
"111","_fcxCXnNtH4",44,112,2,"2011-04-26T00:29:21-06:00","2008-06-30T10:39:23.000Z","2010-12-17T04:46:54.000Z",1,1,329,33413,52,14,1,5,4.428571,13,12,2,"kumarc48",29,80,15,455257,27,1,1029.57636574074
"112","_fuWttkq2UY",12,27,0,"2011-02-21T00:05:13-06:00","2010-07-16T06:24:18.000Z","2011-02-19T21:52:31.000Z",6,1,288,355351,524,160,1,5,4.875,88,155,5,"sammerbang1",50,38,0.1,419197,20,3,219.778414351852
"113","_fuWttkq2UY",12,27,1,"2011-02-28T00:11:45-06:00","2010-07-16T06:24:18.000Z","2011-02-27T07:00:22.000Z",6,1,288,368385,547,165,1,5,4.878788,90,160.000005,4.99999499999998,"sammerbang1",50,38,0.1,434084,20,3,226.782951388889
"114","_fuWttkq2UY",12,27,2,"2011-03-07T00:18:04-06:00","2010-07-16T06:24:18.000Z","2011-03-07T04:41:47.000Z",6,1,288,380976,557,173,1,5,4.884393,92,167.99999725,5.00000274999999,"sammerbang1",51,40,0.1,449127,20,3,233.787337962963
"115","_Hor1ynEei8",26,44,0,"2011-04-16T00:47:17-06:00","2010-09-18T10:46:50.000Z","2011-04-02T01:05:14.000Z",4,1,145,19429,24,35,1,5,4.6571426,32,32,3,"SNSupernatural",161,158,68,1355972,20,5,209.583645833333
"116","_Hor1ynEei8",26,44,1,"2011-04-23T00:51:20-06:00","2010-09-18T10:46:50.000Z","2011-04-02T01:05:14.000Z",4,1,145,19603,24,35,1,5,4.6571426,32,32,3,"SNSupernatural",182,141,74,1487849,20,5,216.586458333333
"117","_Hor1ynEei8",26,44,2,"2011-04-30T00:56:17-06:00","2010-09-18T10:46:50.000Z","2011-04-02T01:05:14.000Z",4,1,145,19752,25,35,1,5,4.6571426,32,32,3,"SNSupernatural",195,147,79,1627811,20,5,223.589895833333
"118","_it_oE28bY4",44,112,0,"2011-04-12T00:11:36-06:00","2009-06-01T10:55:23.000Z","2010-11-13T07:46:42.000Z",6,1,286,524,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"shahiravi1994",3,1,24,524,28,1,679.552928240741
"119","_it_oE28bY4",44,112,1,"2011-04-19T00:23:25-06:00","2009-06-01T10:55:23.000Z","2010-11-13T07:46:42.000Z",6,1,286,528,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"shahiravi1994",3,1,24,528,28,1,686.561134259259
"120","_it_oE28bY4",44,112,2,"2011-04-26T00:38:09-06:00","2009-06-01T10:55:23.000Z","2010-11-13T07:46:42.000Z",6,1,286,529,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"shahiravi1994",3,1,24,529,28,1,693.571365740741
"121","_IX0ARbCwj0",44,112,0,"2011-04-12T00:09:12-06:00","2010-08-04T13:42:53.000Z","2011-03-21T16:50:35.000Z",1,1,322,218,0.1,1,1,5,5,0.1,1,0.1,"MrTAUQEERHUSSAIN",0.1,30,0.1,3703,20,1,250.43494212963
"122","_IX0ARbCwj0",44,112,1,"2011-04-19T00:20:04-06:00","2010-08-04T13:42:53.000Z","2011-03-21T16:50:35.000Z",1,1,322,219,0.1,1,1,5,5,0.1,1,0.1,"MrTAUQEERHUSSAIN",0.1,30,0.1,3963,20,1,257.442488425926
"123","_IX0ARbCwj0",44,112,2,"2011-04-26T00:35:08-06:00","2010-08-04T13:42:53.000Z","2011-04-24T21:39:28.000Z",1,1,322,220,0.1,1,1,5,5,0.1,1,0.1,"MrTAUQEERHUSSAIN",0.1,33,0.1,4264,20,1,264.452951388889
"124","_KF9mxa0GzY",5,27,0,"2011-04-20T08:01:55-06:00","2010-03-14T22:37:13.000Z","2011-02-23T14:06:42.000Z",21,1,151,1801,0.1,3,1,5,5,1,3,0.1,"TheMoviePlanet",165,387,119,1079013,23,5,401.350486111111
"125","_KF9mxa0GzY",5,27,1,"2011-04-27T08:04:55-06:00","2010-03-14T22:37:13.000Z","2011-02-23T14:06:42.000Z",21,1,151,1870,0.1,3,1,5,5,1,3,0.1,"TheMoviePlanet",167,395,120,1093701,23,5,408.352569444444
"126","_KF9mxa0GzY",5,27,2,"2011-05-04T08:07:46-06:00","2010-03-14T22:37:13.000Z","2011-02-23T14:06:42.000Z",21,1,151,1897,0.1,3,1,5,5,1,3,0.1,"TheMoviePlanet",167,409,124,1107789,23,5,415.354548611111
"127","_KvpS0cSPj0",48,57,0,"2011-04-22T08:05:21-06:00","2010-05-05T20:32:16.000Z","2011-04-16T05:55:36.000Z",1,1,304,8945,28,7,1,5,4.428571,1,5.99999925,1.00000075,"RISERZ",1845,345,552,1216478,32,4,351.48130787037
"128","_KvpS0cSPj0",48,57,1,"2011-04-29T08:10:26-06:00","2010-05-05T20:32:16.000Z","2011-04-23T13:45:16.000Z",1,1,304,9384,31,9,1,5,4.5555553,2,7.999999425,1.000000575,"RISERZ",1853,345,555,1284863,32,4,358.484837962963
"129","_KvpS0cSPj0",48,57,2,"2011-05-06T08:14:29-06:00","2010-05-05T20:32:16.000Z","2011-05-05T13:08:13.000Z",1,1,304,9770,32,9,1,5,4.5555553,2,7.999999425,1.000000575,"RISERZ",1864,345,555,1353364,32,4,365.487650462963
"130","_n-xKi6IAtU",40,83,0,"2011-01-24T20:49:28-06:00","2010-09-15T18:30:32.000Z","2011-01-09T21:36:08.000Z",11,1,141,4910,17,18,1,5,5,8,18,0.1,"AngelinaJolieVIDEO3",343,202,48,1004067,25,4,131.138148148148
"131","_n-xKi6IAtU",40,83,1,"2011-01-31T20:57:35-06:00","2010-09-15T18:30:32.000Z","2011-01-09T21:36:08.000Z",11,1,141,5046,17,18,1,5,5,8,18,0.1,"AngelinaJolieVIDEO3",350,202,47,1015100,25,4,138.143784722222
"132","_n-xKi6IAtU",40,83,2,"2011-02-07T21:02:22-06:00","2010-09-15T18:30:32.000Z","2011-01-09T21:36:08.000Z",11,1,141,5131,17,18,1,5,5,8,18,0.1,"AngelinaJolieVIDEO3",360,202,47,1023011,25,4,145.147106481481
"133","_nFjPB0Zyx4",19,72,0,"2011-02-21T00:02:40-06:00","2010-10-24T12:09:16.000Z","2010-11-23T16:03:47.000Z",6,1,291,628,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"ikrampk",22,85,20,31854,34,3,119.537083333333
"134","_nFjPB0Zyx4",19,72,1,"2011-02-28T00:08:40-06:00","2010-10-24T12:09:16.000Z","2010-11-23T16:03:47.000Z",6,1,291,638,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"ikrampk",22,85,20,32353,34,3,126.54125
"135","_nFjPB0Zyx4",19,72,2,"2011-03-07T00:16:36-06:00","2010-10-24T12:09:16.000Z","2010-11-23T16:03:47.000Z",6,1,291,645,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"ikrampk",22,85,20,32796,34,3,133.546759259259
"136","_oSCnHD02Zg",14,71,0,"2010-12-13T22:44:39-06:00","2010-10-13T18:56:26.000Z","2010-10-14T15:55:14.000Z",9,1,148,12,0.1,2,1,5,5,0.1,2,0.1,"MegaTrailers4U",16,44,11,33736,20,5,61.200150462963
"137","_oSCnHD02Zg",14,71,1,"2010-12-21T22:19:38-06:00","2010-10-13T18:56:26.000Z","2010-10-14T15:55:14.000Z",9,1,148,13,0.1,2,1,5,5,0.1,2,0.1,"MegaTrailers4U",16,44,11,39299,20,5,69.1827777777778
"138","_oSCnHD02Zg",14,71,2,"2010-12-29T00:12:08-06:00","2010-10-13T18:56:26.000Z","2010-10-14T15:55:14.000Z",9,1,148,13,0.1,2,1,5,5,0.1,2,0.1,"MegaTrailers4U",16,44,11,42978,20,5,76.2609027777778
"139","_pKLheM0rOI",1,42,0,"2010-11-15T08:48:27-06:00","2009-10-23T01:48:27.000Z","2010-10-25T01:34:45.000Z",6,1,102,12225,5,13,1,5,4.3846154,24,11,2,"IconAustralia",13,14,0.1,109641,27.1078534031414,2,388.333333333333
"140","_pKLheM0rOI",1,42,1,"2010-11-22T09:10:13-06:00","2009-10-23T01:48:27.000Z","2010-10-25T01:34:45.000Z",6,1,102,12356,5,13,1,5,4.3846154,25,11,2,"IconAustralia",13,14,0.1,110873,27.1078534031414,2,395.348449074074
"141","_pKLheM0rOI",1,42,2,"2010-12-13T22:21:59-06:00","2009-10-23T01:48:27.000Z","2010-10-25T01:34:45.000Z",6,1,102,12604,5,13,1,5,4.3846154,25,11,2,"IconAustralia",15,14,0.1,113463,27.1078534031414,2,416.898287037037
"145","_RhwT0J53ZU",4,30,0,"2011-04-22T08:07:07-06:00","2010-05-28T22:06:48.000Z","2011-03-15T22:41:20.000Z",19,1,322,2243,4,2,1,5,5,0.1,2,0.1,"786786shabin",0.1,1,0.1,2243,32,2,328.416886574074
"146","_RhwT0J53ZU",4,30,1,"2011-04-29T08:13:33-06:00","2010-05-28T22:06:48.000Z","2011-03-15T22:41:20.000Z",19,1,322,2306,4,2,1,5,5,0.1,2,0.1,"786786shabin",0.1,1,0.1,2306,32,2,335.421354166667
"147","_RhwT0J53ZU",4,30,2,"2011-05-06T08:19:43-06:00","2010-05-28T22:06:48.000Z","2011-03-15T22:41:20.000Z",19,1,322,2375,4,2,1,5,5,0.1,2,0.1,"786786shabin",0.1,1,0.1,2375,32,2,342.425636574074
"148","_SyytbPwx-k",36,23,0,"2010-12-21T22:25:49-06:00","2010-07-12T11:25:54.000Z","2010-08-27T14:14:46.000Z",41,1,150,860,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"MovieGameMusic",2,17,2,7566,21,5,162.49994212963
"149","_SyytbPwx-k",36,23,1,"2010-12-29T00:15:52-06:00","2010-07-12T11:25:54.000Z","2010-12-25T17:05:30.000Z",41,1,150,870,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"MovieGameMusic",2,17,2,7665,21,5,169.576365740741
"150","_SyytbPwx-k",36,23,2,"2011-01-05T00:19:45-06:00","2010-07-12T11:25:54.000Z","2011-01-03T12:18:28.000Z",41,1,150,879,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"MovieGameMusic",2,17,2,7758,21,5,176.5790625
"151","_VDmDEnPqk0",7,37,0,"2011-04-21T00:02:37-06:00","2010-07-19T15:11:47.000Z","2010-11-13T08:26:05.000Z",7,1,308,65,0.1,1,1,5,5,0.1,1,0.1,"hanifgeeta1",0.1,21,0.1,8015,23,2,275.368634259259
"152","_VDmDEnPqk0",7,37,1,"2011-04-28T00:04:54-06:00","2010-07-19T15:11:47.000Z","2011-04-27T01:17:25.000Z",7,1,308,65,0.1,1,1,5,5,0.1,1,0.1,"hanifgeeta1",0.1,21,0.1,8085,23,2,282.370219907407
"153","_VDmDEnPqk0",7,37,2,"2011-05-05T00:10:40-06:00","2010-07-19T15:11:47.000Z","2011-04-27T01:17:25.000Z",7,1,308,65,0.1,1,1,5,5,0.1,1,0.1,"hanifgeeta1",0.1,21,0.1,8141,23,2,289.374224537037
"154","_vfD_hPCp-c",20,99,0,"2011-03-17T00:04:25-06:00","2008-12-09T08:09:44.000Z","2010-09-24T11:45:12.000Z",14,1,178,3901,3,3,1,5,5,1,3,0.1,"rakhikapoor001",0.1,2,0.1,4680,32,1,827.662974537037
"155","_vfD_hPCp-c",20,99,1,"2011-03-24T00:12:29-06:00","2008-12-09T08:09:44.000Z","2010-09-24T11:45:12.000Z",14,1,178,3906,3,3,1,5,5,1,3,0.1,"rakhikapoor001",0.1,2,0.1,4686,32,1,834.668576388889
"156","_vfD_hPCp-c",20,99,2,"2011-03-31T00:23:26-06:00","2008-12-09T08:09:44.000Z","2010-09-24T11:45:12.000Z",14,1,178,3906,3,3,1,5,5,1,3,0.1,"rakhikapoor001",0.1,2,0.1,4686,32,1,841.634513888889
"157","_vQ3ey9ygQ8",15,22,0,"2010-12-21T22:27:15-06:00","2010-09-24T20:53:10.000Z","2010-09-24T21:13:53.000Z",8,1,221,230,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"nepalusa5",54,158,10,452070,15,2,88.1070023148148
"158","_vQ3ey9ygQ8",15,22,1,"2010-12-29T00:16:53-06:00","2010-09-24T20:53:10.000Z","2010-09-24T21:13:53.000Z",8,1,221,239,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"nepalusa5",54,158,10,466819,15,2,95.1831365740741
"159","_vQ3ey9ygQ8",15,22,2,"2011-01-05T00:21:13-06:00","2010-09-24T20:53:10.000Z","2010-09-24T21:13:53.000Z",8,1,221,269,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"nepalusa5",57,158,10,480590,15,2,102.186145833333
"160","_wal0RCRayU",22,57,0,"2011-03-06T20:04:28-06:00","2011-02-24T21:07:49.000Z","2011-03-01T11:02:04.000Z",14,1,199,117,2,3,1,5,5,2,3,0.1,"mhksohel",0.1,1,0.1,119,25,2,9.95600694444444
"161","_wal0RCRayU",22,57,1,"2011-03-13T20:12:05-06:00","2011-02-24T21:07:49.000Z","2011-03-01T11:02:04.000Z",14,1,199,129,2,3,1,5,5,2,3,0.1,"mhksohel",0.1,1,0.1,129,25,2,16.9612962962963
"162","_wal0RCRayU",22,57,2,"2011-03-20T20:16:13-06:00","2011-02-24T21:07:49.000Z","2011-03-01T11:02:04.000Z",14,1,199,139,2,3,1,5,5,2,3,0.1,"mhksohel",0.1,1,0.1,139,25,2,23.9641666666667
"163","_wlCrc2zLs0",17,33,0,"2011-04-21T00:07:18-06:00","2008-02-11T16:32:14.000Z","2011-04-11T20:08:45.000Z",2,1,327,53178,110,58,1,5,4.862069,21,56,2,"buziak2707",12,4,3,93735,26.9357713012809,1,1164.27435185185
"164","_wlCrc2zLs0",17,33,1,"2011-04-28T00:11:40-06:00","2008-02-11T16:32:14.000Z","2011-04-11T20:08:45.000Z",2,1,327,53548,111,58,1,5,4.862069,21,56,2,"buziak2707",12,4,3,94326,26.9357713012809,1,1171.27738425926
"165","_wlCrc2zLs0",17,33,2,"2011-05-05T00:14:54-06:00","2008-02-11T16:32:14.000Z","2011-05-03T10:59:43.000Z",2,1,327,53883,114,60,1,5,4.866667,21,58,2,"buziak2707",12,4,3,94860,26.9357713012809,1,1178.27962962963
"166","_X5-QfPWhRk",11,63,0,"2011-02-21T00:08:16-06:00","2009-10-13T15:19:31.000Z","2011-02-03T04:36:01.000Z",6,1,590,3100,2,4,1,5,5,3,4,0.1,"lorenagm25",0.1,4,0.1,5075,28,2,495.408854166667
"167","_X5-QfPWhRk",11,63,1,"2011-02-28T00:16:03-06:00","2009-10-13T15:19:31.000Z","2011-02-03T04:36:01.000Z",6,1,590,3183,2,4,1,5,5,3,4,0.1,"lorenagm25",0.1,4,0.1,5173,28,2,502.414259259259
"168","_X5-QfPWhRk",11,63,2,"2011-03-07T00:21:13-06:00","2009-10-13T15:19:31.000Z","2011-03-04T07:10:09.000Z",6,1,590,3253,2,4,1,5,5,3,4,0.1,"lorenagm25",0.1,4,0.1,5247,28,2,509.417847222222
"169","_Xa48MX2kjc",44,112,0,"2011-04-12T00:13:23-06:00","2008-11-22T19:19:02.000Z","2010-11-29T11:13:12.000Z",5,1,301,3365,3,2,1,5,5,0.1,2,0.1,"najeebsameer",29,26,3,280829,28,2,870.162743055556
"170","_Xa48MX2kjc",44,112,1,"2011-04-19T00:22:58-06:00","2008-11-22T19:19:02.000Z","2010-11-29T11:13:12.000Z",5,1,301,3437,3,2,1,5,5,0.1,2,0.1,"najeebsameer",29,26,3,283892,28,2,877.169398148148
"171","_Xa48MX2kjc",44,112,2,"2011-04-26T00:34:07-06:00","2008-11-22T19:19:02.000Z","2010-11-29T11:13:12.000Z",5,1,301,3509,3,2,1,5,5,0.1,2,0.1,"najeebsameer",30,26,3,287015,28,2,884.177141203704
"172","_xwyheGEqwA",27,22,0,"2011-03-07T00:26:48-06:00","2010-07-14T21:47:23.000Z","2011-01-04T09:09:57.000Z",1,1,149,47,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"rudyramosnr",0.1,13,0.1,6249,42,4,235.152372685185
"173","_xwyheGEqwA",27,22,1,"2011-03-14T00:27:54-06:00","2010-07-14T21:47:23.000Z","2011-01-04T09:09:57.000Z",1,1,149,49,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"rudyramosnr",0.1,13,0.1,6257,42,4,242.153136574074
"174","_xwyheGEqwA",27,22,2,"2011-03-21T00:33:05-06:00","2010-07-14T21:47:23.000Z","2011-01-04T09:09:57.000Z",1,1,149,49,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"rudyramosnr",0.1,13,0.1,6263,42,4,249.156736111111
"175","_y80-apL9Uw",32,36,0,"2011-04-14T00:00:16-06:00","2009-02-11T23:37:27.000Z","2011-03-16T17:25:36.000Z",37,1,104,6865,14,12,1,5,5,12,12,0.1,"Erebos66",47,24,29,454994,21,2,790.974178240741
"176","_y80-apL9Uw",32,36,1,"2011-04-21T00:04:15-06:00","2009-02-11T23:37:27.000Z","2011-03-16T17:25:36.000Z",37,1,104,6929,14,12,1,5,5,12,12,0.1,"Erebos66",48,24,29,457844,21,2,797.976944444444
"177","_y80-apL9Uw",32,36,2,"2011-04-28T00:07:16-06:00","2009-02-11T23:37:27.000Z","2011-03-16T17:25:36.000Z",37,1,104,7053,14,12,1,5,5,13,12,0.1,"Erebos66",50,24,29,460298,21,2,804.979039351852
"178","_yGvrozzGgw",18,101,0,"2011-03-10T00:05:39-06:00","2009-10-06T19:58:21.000Z","2011-02-10T23:58:05.000Z",2,1,471,782,5,0.1,NA,NA,0.1,1,0.1,0.1,"LidiBlima",1,5,0.1,5230,30,1,519.213402777778
"179","_yGvrozzGgw",18,101,1,"2011-03-17T00:12:42-06:00","2009-10-06T19:58:21.000Z","2011-02-10T23:58:05.000Z",2,1,471,802,5,0.1,NA,NA,0.1,1,0.1,0.1,"LidiBlima",1,5,0.1,5263,30,1,526.218298611111
"180","_yGvrozzGgw",18,101,2,"2011-03-24T00:26:42-06:00","2009-10-06T19:58:21.000Z","2011-02-10T23:58:05.000Z",2,1,471,843,5,0.1,NA,NA,0.1,1,0.1,0.1,"LidiBlima",1,5,0.1,5317,30,1,533.228020833333
"181","_ys6x5O-WNA",44,112,0,"2011-04-12T00:07:04-06:00","2010-05-13T19:00:20.000Z","2011-03-21T16:50:22.000Z",3,1,314,46,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"soorajclt1",0.1,7,1,90,27,1,333.213009259259
"182","_ys6x5O-WNA",44,112,1,"2011-04-19T00:23:26-06:00","2010-05-13T19:00:20.000Z","2011-03-21T16:50:22.000Z",3,1,314,46,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"soorajclt1",0.1,8,1,92,27,1,340.224375
"183","_ys6x5O-WNA",44,112,2,"2011-04-26T00:31:24-06:00","2010-05-13T19:00:20.000Z","2011-03-21T16:50:22.000Z",3,1,314,52,1,0.1,NA,NA,0.1,0.1,0.1,0.1,"soorajclt1",0.1,8,1,99,27,1,347.229907407407
"187","0_Uvowsx54k",18,101,0,"2011-03-10T00:04:29-06:00","2008-12-26T21:08:37.000Z","2010-12-30T22:27:05.000Z",10,1,477,3808,16,4,1,5,5,1,4,0.1,"DANTEMXDF",3,10,5,38179,26,2,803.12212962963
"188","0_Uvowsx54k",18,101,1,"2011-03-17T00:11:30-06:00","2008-12-26T21:08:37.000Z","2010-12-30T22:27:05.000Z",10,1,477,3813,16,4,1,5,5,1,4,0.1,"DANTEMXDF",3,10,5,38413,26,2,810.127002314815
"189","0_Uvowsx54k",18,101,2,"2011-03-24T00:20:35-06:00","2008-12-26T21:08:37.000Z","2010-12-30T22:27:05.000Z",10,1,477,3819,16,4,1,5,5,1,4,0.1,"DANTEMXDF",3,10,5,38687,26,2,817.133310185185
"190","01AWBjWaDEw",27,22,0,"2011-03-07T00:26:05-06:00","2010-07-16T21:47:23.000Z","2011-01-26T18:34:58.000Z",7,1,149,2840,1,6,1,5,5,1,6,0.1,"TRAILERSHDVID",241,96,86,1047444,20,4,233.151875
"191","01AWBjWaDEw",27,22,1,"2011-03-14T00:29:11-06:00","2010-07-16T21:47:23.000Z","2011-01-26T18:34:58.000Z",7,1,149,2913,1,6,1,5,5,1,6,0.1,"TRAILERSHDVID",255,96,86,1099642,20,4,240.154027777778
"192","01AWBjWaDEw",27,22,2,"2011-03-21T00:33:08-06:00","2010-07-16T21:47:23.000Z","2011-01-26T18:34:58.000Z",7,1,149,2958,1,6,1,5,5,1,6,0.1,"TRAILERSHDVID",265,96,86,1146343,20,4,247.156770833333
"193","0CCL4dp6zgs",11,63,0,"2011-02-21T00:09:33-06:00","2010-01-22T16:02:47.000Z","2010-12-18T11:47:19.000Z",3,1,560,1939,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"TheReshaaad",11,73,8,48341,28,1,394.338032407407
"194","0CCL4dp6zgs",11,63,1,"2011-02-28T00:15:31-06:00","2010-01-22T16:02:47.000Z","2010-12-18T11:47:19.000Z",3,1,560,1957,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"TheReshaaad",11,73,8,50081,28,1,401.342175925926
"195","0CCL4dp6zgs",11,63,2,"2011-03-07T00:21:48-06:00","2010-01-22T16:02:47.000Z","2010-12-18T11:47:19.000Z",3,1,560,1983,0.1,0.1,NA,NA,0.1,0.1,0.1,0.1,"TheReshaaad",11,73,8,51873,28,1,408.346539351852
"196","0cH_L40SRYI",14,71,0,"2010-12-13T22:42:27-06:00","2010-07-15T19:06:18.000Z","2010-11-27T10:09:04.000Z",2,1,148,15871,12,22,1,5,4.4545455,16,19,3,"FilmdogsOnline",77,20,16,955200,25,4,151.191770833333
"197","0cH_L40SRYI",14,71,1,"2010-12-21T22:17:21-06:00","2010-07-15T19:06:18.000Z","2010-11-27T10:09:04.000Z",2,1,148,16246,12,22,1,5,4.4545455,16,19,3,"FilmdogsOnline",78,20,16,993452,25,4,159.174340277778
"198","0cH_L40SRYI",14,71,2,"2010-12-29T00:10:19-06:00","2010-07-15T19:06:18.000Z","2010-11-27T10:09:04.000Z",2,1,148,16473,12,22,1,5,4.4545455,16,19,3,"FilmdogsOnline",79,20,16,1022421,25,4,166.252789351852
"199","0ChYENu6qhA",32,36,0,"2011-04-14T00:01:32-06:00","2009-06-18T17:40:36.000Z","2010-08-23T21:31:28.000Z",10,1,115,696,0.1,1,1,5,5,4,1,0.1,"jeromeekern",34,42,0.1,265198,32,1,664.264537037037
"200","0ChYENu6qhA",32,36,1,"2011-04-21T00:03:47-06:00","2009-06-18T17:40:36.000Z","2010-08-23T21:31:28.000Z",10,1,115,699,0.1,1,1,5,5,4,1,0.1,"jeromeekern",34,42,0.1,270276,32,1,671.266099537037
"201","0ChYENu6qhA",32,36,2,"2011-04-28T00:08:39-06:00","2009-06-18T17:40:36.000Z","2010-08-23T21:31:28.000Z",10,1,115,706,0.1,1,1,5,5,4,1,0.1,"jeromeekern",35,42,0.1,274817,32,1,678.269479166667
"202","0cOKi6sYUgA",18,101,0,"2011-03-10T00:05:27-06:00","2010-06-01T14:13:16.000Z","2011-01-28T04:29:19.000Z",2,1,471,2154,10,3,1,5,5,1,3,0.1,"mhaap",9,12,0.1,53412,20,4,281.452905092593
"203","0cOKi6sYUgA",18,101,1,"2011-03-17T00:15:28-06:00","2010-06-01T14:13:16.000Z","2011-01-28T04:29:19.000Z",2,1,471,2180,10,3,1,5,5,1,3,0.1,"mhaap",9,12,0.1,53641,20,4,288.459861111111
"204","0cOKi6sYUgA",18,101,2,"2011-03-24T00:20:32-06:00","2010-06-01T14:13:16.000Z","2011-01-28T04:29:19.000Z",2,1,471,2199,10,3,1,5,5,1,3,0.1,"mhaap",9,12,0.1,53931,21,4,295.46337962963
"205","0dLP6lV8lsU",38,33,0,"2011-04-12T00:14:41-06:00","2011-04-01T14:39:11.000Z","2011-04-07T03:19:25.000Z",12,1,147,4919,13,25,1,5,4.84,7,24,1,"MrMarkic",38,2,38,411108,21,2,10.3996527777778
"206","0dLP6lV8lsU",38,33,1,"2011-04-19T00:29:25-06:00","2011-04-01T14:39:11.000Z","2011-04-07T03:19:25.000Z",12,1,147,5008,13,25,1,5,4.84,7,24,1,"MrMarkic",38,2,38,411839,22,2,17.4098842592593
"207","0dLP6lV8lsU",38,33,2,"2011-04-26T00:37:04-06:00","2011-04-01T14:39:11.000Z","2011-04-26T01:54:14.000Z",12,1,147,5042,14,26,1,5,4.8461537,7,25,1,"MrMarkic",38,2,38,412547,22,2,24.4151967592593
"208","0dSk92CbuFE",27,22,0,"2011-03-07T00:26:36-06:00","2010-07-20T22:22:07.000Z","2011-03-05T19:27:48.000Z",34,1,149,626371,1176,1250,1,5,4.8656,447,1208,42,"FocusFeatures",4313,214,1185,10682166,33,4,229.128113425926
"209","0dSk92CbuFE",27,22,1,"2011-03-14T00:27:39-06:00","2010-07-20T22:22:07.000Z","2011-03-12T18:25:09.000Z",34,1,149,627833,1171,1252,1,5,4.8658147,447,1210,42,"FocusFeatures",4338,216,1185,10783714,33,4,236.128842592593
"210","0dSk92CbuFE",27,22,2,"2011-03-21T00:33:37-06:00","2010-07-20T22:22:07.000Z","2011-03-20T15:03:39.000Z",34,1,149,629357,1171,1254,1,5,4.866029,448,1212,42,"FocusFeatures",4435,217,1185,11304918,33,4,243.132986111111
"211","0dX6MNQIsQw",7,37,0,"2011-04-21T00:01:41-06:00","2008-03-01T23:25:50.000Z","2011-04-02T18:15:56.000Z",8,1,270,39572,116,54,1,5,4.851852,23,52,2,"mrindia87",23,18,6,148756,23,2,1144.98322916667
"212","0dX6MNQIsQw",7,37,1,"2011-04-28T00:05:39-06:00","2008-03-01T23:25:50.000Z","2011-04-02T18:15:56.000Z",8,1,270,39854,116,54,1,5,4.851852,23,52,2,"mrindia87",23,18,6,150324,23,2,1151.9859837963
"213","0dX6MNQIsQw",7,37,2,"2011-05-05T00:10:18-06:00","2008-03-01T23:25:50.000Z","2011-05-02T16:00:57.000Z",8,1,270,40495,116,56,1,5,4.857143,23,54,2,"mrindia87",23,18,6,152123,23,2,1158.98921296296
"214","0EDaAPg5F_c",44,112,0,"2011-04-12T00:11:21-06:00","2007-03-20T15:54:49.000Z","2010-12-04T12:45:53.000Z",1,1,327,12909,28,8,1,5,5,3,8,0.1,"princemaks",47,9,2,840571,25,2,1483.30314814815
